"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Synpo2",2.26810930540315e-24,-1.66173976660888,0.012,0.049,4.68455295937966e-20
"Ppp6c",2.35653423472365e-24,-0.348307136257378,0.356,0.482,4.86718580839823e-20
"A430005L14Rik",2.40250620284845e-24,-0.377524551587007,0.283,0.401,4.96213631136319e-20
"Gid8",2.51007473854664e-24,-0.328636088211862,0.291,0.413,5.18430836499424e-20
"Zfand2a",2.55719269130329e-24,-0.585824861545936,0.096,0.171,5.28162578461781e-20
"Tlr8",2.57576673789931e-24,-4.09980762989095,0,0.022,5.31998862045723e-20
"Zfp267",2.67487920647724e-24,1.26503024118025,0.216,0.143,5.52469551305808e-20
"Impad1",2.70135487189075e-24,0.459889760230068,0.663,0.654,5.57937835240316e-20
"Lnx1",2.72273046399034e-24,-1.56043885788544,0.004,0.032,5.62352750032564e-20
"Cox14",2.72721072639749e-24,0.639634432567218,0.701,0.759,5.63278103430137e-20
"Ankrd9",2.73469653949093e-24,-0.523267853636261,0.083,0.153,5.64824223266457e-20
"Coq5",2.75121242510229e-24,1.03464248228136,0.368,0.324,5.68235414280626e-20
"Gm47416",2.76647803165462e-24,-2.06154911867642,0.003,0.029,5.71388372657945e-20
"Fbxo9",2.84674104272276e-24,0.648309076105724,0.498,0.472,5.87965894963959e-20
"Prkg2",2.84762040930326e-24,-0.402070505692369,0.051,0.111,5.88147519337496e-20
"Gimap1",2.87773106310328e-24,-3.16296756700049,0.003,0.029,5.94366573773351e-20
"Ehd2",2.92315210325558e-24,0.608476790647202,0.574,0.566,6.03747835406407e-20
"Fam131b",2.94052038140248e-24,-1.97361810159267,0.011,0.047,6.07335079574868e-20
"Myh11",3.00397747788182e-24,-3.29300109089295,0.017,0.056,6.20441508281712e-20
"Fgf9",3.03587326955326e-24,-4.72673344586781,0.001,0.024,6.2702926509353e-20
"Ccdc106",3.05898977126254e-24,-2.42660840604987,0.004,0.031,6.31803747356564e-20
"Stx11",3.07934520169448e-24,-0.676844569987971,0.033,0.084,6.36007957957977e-20
"Sh3gl3",3.11985554742624e-24,-2.7042953020185,0.003,0.028,6.44374964765416e-20
"Optc",3.20598397574044e-24,-3.39123464801678,0.002,0.026,6.62163930349431e-20
"Cdh2",3.225431152124e-24,-0.152022229099379,0.292,0.426,6.66180550159691e-20
"Cntrl",3.3002022796849e-24,-0.312527936871761,0.175,0.276,6.81623778846118e-20
"Gm28710",3.34703256197091e-24,-5.40016896554334,0,0.022,6.91296105349471e-20
"Caprin2",3.70873034478542e-24,1.70222761269506,0.12,0.061,7.66001165411981e-20
"Tbc1d17",3.81704511871223e-24,-0.160609704990402,0.205,0.314,7.88372498818823e-20
"Sdhaf1",3.85135692292667e-24,0.733240693684258,0.443,0.409,7.95459258861274e-20
"Uros",3.93197582947338e-24,1.33269809981915,0.16,0.093,8.12110287819432e-20
"Crip2",4.0858480582105e-24,-0.725349547000021,0.372,0.472,8.43891057942796e-20
"Fem1a",4.09552277577901e-24,0.966258234043829,0.248,0.174,8.45889274109397e-20
"Dlgap5",4.12875723614319e-24,-0.531769052352532,0.165,0.259,8.52753519553015e-20
"Atp11c",4.14212833682455e-24,1.14829268063487,0.222,0.15,8.55515186687742e-20
"Avil",4.18102612658102e-24,-2.02958906630567,0.008,0.04,8.63549136184044e-20
"Scimp",4.2122756647111e-24,-6.70345017559692,0,0.021,8.70003415789431e-20
"Rpl10a",4.27915193839708e-24,-0.190541637090259,0.96,0.973,8.83816041356532e-20
"Gdpd5",4.29863755345412e-24,-1.50594701821165,0.015,0.053,8.87840600290414e-20
"Nt5c3",4.34431258749705e-24,-0.155800411382061,0.21,0.32,8.97274321821641e-20
"Zmynd12",4.48829169208624e-24,3.46963812715877,0.032,0.003,9.27011766083492e-20
"Taco1os",4.60437897757644e-24,-1.37076743358871,0.021,0.064,9.50988434028639e-20
"Nat8f3",4.68946646042147e-24,-5.22919151074472,0,0.022,9.6856240273545e-20
"Mrpl48",4.7554732968422e-24,-0.224642660134083,0.406,0.54,9.82195454729789e-20
"AV099323",4.93511294206832e-24,2.01772977876563,0.065,0.021,1.01929822705479e-19
"Col11a2",5.16154132799044e-24,3.74095801039048,0.037,0.005,1.06606474588314e-19
"Alg14",5.29138011196072e-24,-0.404890584033448,0.291,0.405,1.09288164832437e-19
"Mccc1",5.33888785855681e-24,1.16685281073745,0.233,0.16,1.10269389830632e-19
"Serhl",5.4030181538074e-24,0.816529642361898,0.347,0.282,1.11593936948738e-19
"Zfp365",5.41293107945338e-24,-0.399954133561729,0.046,0.104,1.1179867851503e-19
"Usp6nl",5.5522342613942e-24,-0.417456673347521,0.088,0.16,1.14675846434836e-19
"Depdc7",5.58979812707238e-24,-0.846895969761781,0.019,0.06,1.15451690516553e-19
"Pcbd2",5.65457142263083e-24,0.496910148048517,0.544,0.534,1.16789518163017e-19
"Gtpbp4",5.90887758594836e-24,-0.217672441911672,0.58,0.691,1.22041957660178e-19
"Nkain3",5.9262226932754e-24,-2.24027246341037,0.002,0.025,1.2240020350691e-19
"Gria4",5.95622771838905e-24,-1.37241666574785,0.026,0.071,1.23019927295607e-19
"Adora2a",5.96317658542205e-24,-1.8070069623481,0.004,0.031,1.23163449195307e-19
"Fam222a",6.00649557497726e-24,2.66553554274522,0.032,0.003,1.2405815960558e-19
"Htra3",6.09788291697629e-24,0.921307691382246,0.264,0.192,1.25945673767228e-19
"Smarcd1",6.18622320701963e-24,-0.332450172944329,0.226,0.335,1.27770254117783e-19
"Duox1",6.18893412840753e-24,-5.40755617914283,0,0.021,1.27826245488129e-19
"Xkr4",6.23157430450546e-24,-1.54829965329279,0.006,0.035,1.28706935685256e-19
"Zfp37",6.28673976759207e-24,-0.671485950128377,0.048,0.107,1.29846323159847e-19
"Eldr",6.39919598100786e-24,-0.729882466520015,0.044,0.1,1.32168993791736e-19
"Washc2",6.68059383698859e-24,-0.306240790671337,0.426,0.553,1.37980985109162e-19
"Pla2g12a",6.91363664141433e-24,1.04296605377112,0.508,0.526,1.42794251191772e-19
"Cdr2",6.960741598046e-24,-0.146050830880633,0.242,0.357,1.43767156966042e-19
"Ptpn11",6.96726274131428e-24,-0.279470497048734,0.573,0.681,1.43901844659105e-19
"Gimap5",7.08836293216976e-24,-3.41220874781906,0.002,0.026,1.46403048001034e-19
"Baiap2",7.34145669106244e-24,1.09242412675859,0.27,0.195,1.51630446497204e-19
"Rmnd1",7.38789955226471e-24,1.13007494950714,0.281,0.209,1.52589677352475e-19
"Zc3h15",7.44419959475606e-24,-0.271341618475652,0.701,0.771,1.53752498430092e-19
"Ube3a",7.47123171836442e-24,0.401142019478635,0.726,0.73,1.54310819911099e-19
"Brsk1",7.61896265537348e-24,-0.610425601746235,0.025,0.07,1.57362054684084e-19
"Gimap4",7.73423172425225e-24,-7.00908608583373,0,0.021,1.59742822032706e-19
"Gm26740",7.73423172425225e-24,-6.09454011302612,0,0.021,1.59742822032706e-19
"Mall",7.75616046291458e-24,-5.67988654946002,0.001,0.023,1.60195738201038e-19
"Papola",8.02451921419065e-24,-0.292077658180893,0.661,0.753,1.65738419849894e-19
"Usp11",8.04538174315012e-24,1.34446797318359,0.158,0.093,1.66169314523023e-19
"Zfp64",8.11946324032792e-24,-0.411925903185426,0.142,0.234,1.67699393765733e-19
"Atp6v1a",8.15064449772498e-24,-0.460076280072766,0.567,0.681,1.68343411456012e-19
"Hoxc12",8.2092220767278e-24,-3.91390274695924,0.001,0.025,1.69553272772736e-19
"Adh5",8.2502004589563e-24,-0.158061893042402,0.646,0.754,1.70399640279283e-19
"Mcm6",8.34188304886627e-24,-0.254531573370434,0.307,0.429,1.72293252491284e-19
"Sigirr",8.47337410641022e-24,-3.8534377929154,0.001,0.023,1.75009068793797e-19
"Rap1gap2",8.59211236273434e-24,-2.04168299431759,0.008,0.039,1.77461488739915e-19
"Bfsp1",8.91559098520593e-24,-3.93760399055411,0.001,0.025,1.84142616208443e-19
"Zfp866",9.30733390212996e-24,1.89435241380633,0.108,0.052,1.92233674414592e-19
"Ndufab1",1.0024291338799e-23,0.620185759653809,0.825,0.848,2.07041713311555e-19
"Tab2",1.02274124345143e-23,-0.221497999543817,0.48,0.605,2.11236976422459e-19
"Sec16b",1.02526051642036e-23,1.91002685936082,0.143,0.081,2.11757307061462e-19
"Gtse1",1.03522193592224e-23,-0.566248029418098,0.09,0.164,2.1381473864538e-19
"Tmem104",1.06890892261565e-23,-1.10693409371192,0.053,0.112,2.20772448877037e-19
"Trrap",1.09465378072227e-23,0.768571225292509,0.471,0.424,2.26089791870377e-19
"Fosl2",1.12363346412791e-23,-0.161272939537497,0.449,0.592,2.32075255680979e-19
"Prdm9",1.1380911486807e-23,1.98101738953325,0.075,0.028,2.35061345848511e-19
"Snap29",1.16874850040493e-23,-0.247263144074823,0.224,0.333,2.41393315273634e-19
"Nol11",1.19340475250546e-23,-0.259401957200984,0.395,0.52,2.46485817582477e-19
"Dusp10",1.20923596628418e-23,1.07809901443435,0.235,0.162,2.49755596476335e-19
"Bcap31",1.2235195715606e-23,-0.172262443833141,0.71,0.804,2.52705732310127e-19
"A930004D18Rik",1.23174515491346e-23,-1.58298845705068,0.011,0.046,2.54404644295826e-19
"Ptgr2",1.27317914001032e-23,0.857890757166013,0.39,0.346,2.62962419577731e-19
"Ntsr2",1.2823067719454e-23,6.2955200614731,0.024,0,2.64847640677602e-19
"Sox18",1.29193069257002e-23,-4.13234190081676,0.003,0.029,2.66835365243411e-19
"Rpl27",1.34855422056067e-23,-0.177709878532328,0.933,0.953,2.785303887146e-19
"Nudt7",1.36036902231828e-23,1.272850901343,0.18,0.112,2.80970617869617e-19
"Flrt2",1.38593232778667e-23,-0.136392258458446,0.131,0.22,2.86250462981059e-19
"Pphln1",1.39219401934597e-23,-0.30000419969081,0.257,0.373,2.87543752755717e-19
"Ntm",1.42000012850333e-23,-7.69526576042651,0,0.02,2.93286826541079e-19
"Ttc13",1.44343307225767e-23,-0.404151370605656,0.208,0.311,2.98126666744098e-19
"0610030E20Rik",1.44513644579512e-23,0.954916353127261,0.233,0.162,2.98478481514523e-19
"Rad9b",1.44710274975905e-23,2.44798898801432,0.064,0.021,2.98884601935234e-19
"Mtmr1",1.48201683701647e-23,1.02623362743573,0.205,0.132,3.06095757517383e-19
"Il34",1.50841869808874e-23,-3.56538496699065,0.003,0.028,3.11548797903248e-19
"Hpca",1.51647539747116e-23,5.440036095502,0.028,0.001,3.13212828593694e-19
"Kif20a",1.51718469996506e-23,-0.538789054881332,0.152,0.24,3.13359327930784e-19
"Mapkbp1",1.57683998608693e-23,1.31262531018581,0.143,0.08,3.25680530726394e-19
"Hmgcs2",1.5770111738011e-23,5.58855114977211,0.025,0,3.2571588783688e-19
"Suz12",1.58350226801355e-23,0.524219591315474,0.587,0.563,3.27056558435518e-19
"Stat5a",1.58634451747132e-23,1.36458985953588,0.175,0.108,3.27643596638527e-19
"Gm9913",1.72598122881072e-23,-0.428775847236937,0.022,0.065,3.56484162998567e-19
"Rsph9",1.73196270097216e-23,-0.800041708488045,0.031,0.079,3.57719576258789e-19
"Ncor1",1.74204206556973e-23,0.393419460401429,0.745,0.767,3.59801368222772e-19
"Prkd1",1.76915643318758e-23,-0.68613589238119,0.118,0.198,3.65401569710562e-19
"Selenot",1.8000220486607e-23,-0.283258142891759,0.537,0.665,3.7177655393038e-19
"Srek1ip1",1.81091723754164e-23,-0.339202394231182,0.324,0.449,3.7402684624185e-19
"Polr3k",1.86165297337378e-23,-0.279248759511591,0.43,0.56,3.84505805120621e-19
"Wdr48",1.9139566545762e-23,-0.352773624902491,0.231,0.342,3.95308607436169e-19
"Serinc2",1.96116488286132e-23,-1.58913089393591,0.016,0.054,4.05058994906177e-19
"Epb41l4aos",2.03199982027166e-23,0.809129975564484,0.364,0.297,4.19689242878909e-19
"Spindoc",2.03826844089882e-23,-0.311165844913821,0.088,0.162,4.20983963783243e-19
"Adgrl4",2.04619830197393e-23,-0.523661901736115,0.004,0.031,4.22621797289695e-19
"Upp2",2.09189688261324e-23,-0.833455571227938,0.084,0.155,4.32060382134939e-19
"Krt7",2.10948894698717e-23,-5.27301709404698,0.001,0.022,4.35693847110729e-19
"Meg3",2.10966065635822e-23,-0.416716430184267,0.388,0.5,4.35729311964227e-19
"Usp12",2.19765957399692e-23,-0.227393436925033,0.269,0.385,4.53904608413323e-19
"Elfn1",2.23490366633836e-23,-0.854931861016428,0.014,0.051,4.61597003245525e-19
"Strn4",2.48225793198623e-23,-0.415537409000064,0.267,0.379,5.12685553272437e-19
"Top1",2.48265244605022e-23,0.383971995661801,0.791,0.792,5.12767036207212e-19
"Glb1l",2.55227799831773e-23,-0.744301303259268,0.049,0.107,5.27147497772545e-19
"Morf4l2",2.56598002814606e-23,-0.257519225434122,0.766,0.821,5.29977515013288e-19
"Aldoc",2.57074849730985e-23,-1.46884147519833,0.029,0.076,5.30962394634376e-19
"Lilra5",2.6069403661473e-23,-6.48947845501645,0,0.02,5.38437463224064e-19
"1600010M07Rik",2.6069403661473e-23,-6.15279559318752,0,0.02,5.38437463224064e-19
"Apba3",2.61201191038827e-23,-0.318628928523403,0.197,0.296,5.39484939971593e-19
"Fign",2.612158954242e-23,-1.50581292859567,0.045,0.098,5.39515310409143e-19
"Scaper",2.63570199929394e-23,-0.192294890297581,0.154,0.247,5.44377890934171e-19
"Riiad1",2.65149548481363e-23,-3.09258987045883,0.002,0.026,5.47639877433406e-19
"Parvg",2.6699376152495e-23,-3.45510057383491,0.002,0.027,5.51448915053631e-19
"Ube2g1",2.71616821272099e-23,-0.226561205850452,0.299,0.42,5.60997382655392e-19
"Flywch1",2.74418118599237e-23,-0.240446367656,0.313,0.436,5.66783182154865e-19
"Spg11",2.74522848610021e-23,-0.349258421566175,0.125,0.208,5.66999491519137e-19
"Fxyd1",2.78158625854282e-23,-0.590649350574948,0.498,0.592,5.74508825839434e-19
"Pmf1",2.83261680157581e-23,-0.450231895510722,0.275,0.376,5.85048674197468e-19
"Pop1",2.90577007005682e-23,-0.287101237139478,0.147,0.24,6.00157750269535e-19
"Tnrc6b",2.91888835589612e-23,0.574202682981555,0.508,0.471,6.02867201026785e-19
"Hpse",2.92363008108706e-23,-0.50416510253386,0.056,0.116,6.03846556947722e-19
"Tubg2",3.07860329952096e-23,-1.47005026366139,0.014,0.05,6.35854725483059e-19
"4930452B06Rik",3.10089673289976e-23,-1.31553350668025,0.01,0.044,6.40459211213117e-19
"Ackr1",3.1223834360095e-23,-2.48356403500306,0.004,0.03,6.44897074873402e-19
"Polr1d",3.16514641798567e-23,-0.199743231352451,0.791,0.863,6.53729341170759e-19
"Map3k20",3.22200454733638e-23,-0.393378038001951,0.265,0.375,6.65472819206855e-19
"Relt",3.2998477889523e-23,-0.385057987351821,0.045,0.101,6.81550562330209e-19
"Mob4",3.30885053178646e-23,-0.276141962039234,0.516,0.645,6.83409988835176e-19
"Bysl",3.34779713937951e-23,-0.330287633687247,0.252,0.364,6.91454021167444e-19
"Lmo1",3.51911828230933e-23,0.970120295658315,0.123,0.061,7.26838690028169e-19
"1700029I15Rik",3.62095362152805e-23,3.2293932476926,0.032,0.004,7.47871760990403e-19
"Sall2",3.77318994645666e-23,-0.681384648461695,0.049,0.107,7.79314651541159e-19
"Ddit3",3.79088595644198e-23,-0.173253103930211,0.42,0.557,7.82969585443527e-19
"Csf2rb2",3.8378531113831e-23,-5.28431016559749,0,0.021,7.92670181625066e-19
"Gm39228",4.01477609634577e-23,2.73374618694789,0.033,0.004,8.29211854939256e-19
"Sema5a",4.0294056367563e-23,-0.477898603241177,0.082,0.151,8.32233440215646e-19
"Gm36211",4.16434153733559e-23,-2.89025399777599,0.002,0.025,8.60103101121294e-19
"Spryd7",4.28408077672077e-23,-0.392684474833958,0.213,0.315,8.84834043623907e-19
"K230015D01Rik",4.3722230957434e-23,-1.25783489968169,0.016,0.055,9.03038958194842e-19
"Chm",4.39067114332031e-23,-0.140306330224837,0.253,0.372,9.06849217941377e-19
"Syne3",4.52510345007828e-23,-0.748930407287316,0.053,0.111,9.34614866579168e-19
"Etl4",4.74192982719302e-23,-3.29368389668283,0.006,0.035,9.79398186508446e-19
"Stambp",4.75527752999985e-23,-0.305948228976579,0.203,0.306,9.82155021046168e-19
"Prss46",4.78570623910096e-23,-5.26803020145011,0,0.02,9.88439766623913e-19
"Frk",4.96227934167239e-23,-0.254619813242999,0.064,0.129,1.02490917522902e-18
"Cdyl2",5.00385178280698e-23,-1.25804333322375,0.018,0.058,1.03349554722095e-18
"Ppp3cb",5.11368446757787e-23,-0.314446918942938,0.468,0.594,1.05618038993353e-18
"Cavin4",5.24166097907286e-23,-1.5165389385678,0.009,0.042,1.08261265861771e-18
"Neurl1a",5.26355476756462e-23,-3.11194112396336,0.003,0.029,1.0871346016928e-18
"Chst7",5.31016009527165e-23,-3.24239234741627,0.003,0.028,1.09676046607741e-18
"Ints11",5.35830601355298e-23,-0.258770415344518,0.286,0.403,1.10670452403923e-18
"Grin2d",5.41138632786367e-23,-2.35682778318627,0.005,0.032,1.11766773215696e-18
"Camsap1",5.90721982902299e-23,-0.204946433102327,0.243,0.352,1.22007718348641e-18
"Frs2",6.01215481218415e-23,-0.239105823071352,0.264,0.375,1.24175045490851e-18
"Adam22",6.55485532093935e-23,-1.65413692923147,0.006,0.035,1.35383981798681e-18
"Sync",6.61778659568958e-23,-3.53935830365773,0.001,0.023,1.36683764347373e-18
"Dtd1",7.02621138723014e-23,-0.447957012446852,0.195,0.295,1.45119369991851e-18
"Peli2",7.0616575576805e-23,0.847750433147321,0.392,0.332,1.45851475196333e-18
"Akr1b10",7.15914637793014e-23,-0.469123246989581,0.104,0.178,1.47865009289769e-18
"Wdr45b",7.32918187754908e-23,-0.259741900474635,0.403,0.533,1.51376922498899e-18
"Brd3os",7.58679916159932e-23,-0.622313044949095,0.034,0.083,1.56697749883672e-18
"Tmem263",7.63055697556107e-23,-0.274574391058084,0.419,0.547,1.57601523773238e-18
"Usf2",7.7668555775294e-23,-0.256109075072323,0.483,0.619,1.60416635098292e-18
"Smarca4",7.9803786395982e-23,-0.216458802735928,0.529,0.655,1.64826740422261e-18
"Adss",7.98922290127674e-23,-0.229661942342322,0.461,0.583,1.6500940980297e-18
"Mgarp",7.99334939967759e-23,-0.293650089067158,0.197,0.307,1.65094638500941e-18
"Ap3s2",8.48489069406127e-23,-0.506370981149592,0.198,0.299,1.75246932395141e-18
"Oxsm",8.56568615289623e-23,1.3456214006958,0.166,0.099,1.76915681801919e-18
"Pomc",8.74943414741248e-23,1.78695170666078,0.097,0.045,1.80710812880657e-18
"Bank1",8.78484184017614e-23,-5.85521944248488,0,0.02,1.81442123366998e-18
"Afp",8.78484184017614e-23,-6.38391722311618,0,0.02,1.81442123366998e-18
"Tspan32",8.78484184017614e-23,-6.0674656934745,0,0.02,1.81442123366998e-18
"Ms4a14",8.78484184017614e-23,-5.91434051798372,0,0.02,1.81442123366998e-18
"Trmt10b",8.8380977018194e-23,-0.557759053768768,0.098,0.171,1.82542069933378e-18
"Dusp11",8.89721516473189e-23,-0.243198516577521,0.554,0.672,1.83763082012372e-18
"Hoxa7",8.9140203939786e-23,-0.507911296438302,0.148,0.236,1.84110177217234e-18
"Gclc",8.94819034208593e-23,1.1890133465061,0.362,0.301,1.84815923325443e-18
"Mxd1",9.10224267844326e-23,1.63871979728329,0.119,0.061,1.87997720280567e-18
"Prrt1",9.22693688694152e-23,3.52760097777632,0.036,0.005,1.9057315446289e-18
"Ptgs2os2",9.27889783353373e-23,-0.979407654844212,0.018,0.057,1.91646355853806e-18
"Efemp1",9.31752771283435e-23,-0.627434351302366,0.166,0.257,1.92444217380881e-18
"Mbnl1",9.36141884559108e-23,0.361985804713972,0.701,0.719,1.93350744836838e-18
"Fzr1",9.47220569183748e-23,-0.531589646191371,0.207,0.304,1.95638936359211e-18
"Pfdn6",9.65963351435557e-23,-0.346199947765126,0.64,0.744,1.995100706055e-18
"Slc25a22",9.77091346929869e-23,1.23368896837247,0.196,0.129,2.01808446794895e-18
"Rcor3",1.01051132492589e-22,-0.32859444747488,0.215,0.32,2.08711009050194e-18
"Enkd1",1.01646222130551e-22,-0.311724782614659,0.09,0.163,2.0994010718844e-18
"Mpp5",1.04447306983978e-22,-0.294634184289047,0.218,0.32,2.15725467844709e-18
"Cd200",1.07008499769406e-22,-2.29687499397701,0.007,0.036,2.21015355423732e-18
"Snrpa",1.08963544378426e-22,-0.294111466537312,0.476,0.599,2.25053304559201e-18
"Gm15283",1.10387405861728e-22,-0.47706160771825,0.068,0.132,2.27994148066813e-18
"Angpt1",1.11355649785914e-22,1.92986006827807,0.054,0.016,2.29993959067827e-18
"Naa35",1.13645526220813e-22,-0.215820393443303,0.338,0.462,2.34723469856466e-18
"Rps13",1.14860589256278e-22,-0.178327619955216,0.96,0.971,2.37233061049917e-18
"Ino80c",1.24451834259378e-22,-0.551392959029241,0.154,0.243,2.5704281847932e-18
"Ppp2r5e",1.24552301183186e-22,-0.212476421154275,0.371,0.493,2.57250322863751e-18
"Itprid2",1.26522927718024e-22,-0.494348754646486,0.132,0.213,2.61320454908808e-18
"Supt20",1.2973611244624e-22,-0.107188160324535,0.261,0.376,2.67956966646464e-18
"Tmem178",1.31503683953611e-22,-4.76546308394825,0.001,0.021,2.71607708837789e-18
"Zfp821",1.32714528741595e-22,-0.272407103301109,0.087,0.16,2.7410858766289e-18
"Trim13",1.36465204088499e-22,-0.412275963142172,0.053,0.111,2.81855232524385e-18
"Itpa",1.3808482171636e-22,-0.335499207814361,0.347,0.476,2.85200390772969e-18
"Cdadc1",1.38925787757383e-22,0.92421974344451,0.295,0.226,2.86937322034099e-18
"Wdr34",1.41789925631069e-22,1.12092476588434,0.2,0.131,2.92852912398411e-18
"Spata5",1.42835812794481e-22,-0.229443957611136,0.182,0.28,2.9501308774572e-18
"Phf14",1.43894903736087e-22,-0.117320981506897,0.358,0.486,2.97200534176515e-18
"Prr5l",1.45660873306761e-22,-1.69922012723351,0.011,0.045,3.00847967727784e-18
"Kat14",1.4591672412761e-22,-0.496231604653222,0.132,0.213,3.01376402013165e-18
"Zfp871",1.48243220524751e-22,0.763771684507315,0.455,0.41,3.06181547671821e-18
"C1qtnf12",1.50702540226894e-22,-0.258735922051094,0.337,0.462,3.11261026584626e-18
"Stat5b",1.50867058284369e-22,-0.413101886895722,0.113,0.192,3.11600822180536e-18
"Tvp23b",1.51270039018414e-22,-0.242871023910562,0.352,0.479,3.12433138588632e-18
"Col5a1",1.55097020899406e-22,-0.208257374663427,0.683,0.77,3.20337386965633e-18
"Gdi2",1.58176011397422e-22,-0.229490718119045,0.758,0.829,3.26696733940235e-18
"Pik3r2",1.58633361147557e-22,-0.321128916111558,0.175,0.271,3.27641344114164e-18
"Spg20",1.59086460723444e-22,-0.115663702640137,0.298,0.419,3.28577175978202e-18
"P2ry12",1.61248468036293e-22,-5.98036836676303,0,0.019,3.3304258588216e-18
"Cfap299",1.61248468036293e-22,-7.12903086809022,0,0.019,3.3304258588216e-18
"Acy1",1.64589997806013e-22,-0.807436103631977,0.053,0.11,3.39944181468539e-18
"Slain2",1.6553258448628e-22,-0.223500039125451,0.327,0.447,3.41890999997963e-18
